Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
05/02/2024,12:00,N,HB_SOUTH,13.71
05/02/2024,12:00,N,HB_WEST,14.13
05/02/2024,12:00,N,LZ_AEN,17.52
05/02/2024,12:00,N,LZ_CPS,17.49
05/02/2024,12:00,N,LZ_HOUSTON,16.79
05/02/2024,12:00,N,LZ_LCRA,18.35
05/02/2024,12:00,N,LZ_NORTH,14.37
05/02/2024,12:00,N,LZ_RAYBN,14.19
05/02/2024,12:00,N,LZ_SOUTH,15.18
05/02/2024,12:00,N,LZ_WEST,15.09
05/02/2024,13:00,N,HB_BUSAVG,15.43
05/02/2024,13:00,N,HB_HOUSTON,19.96
05/02/2024,13:00,N,HB_HUBAVG,16.24
05/02/2024,13:00,N,HB_NORTH,13.92
05/02/2024,13:00,N,HB_PAN,13.81
05/02/2024,13:00,N,HB_SOUTH,16.61
05/02/2024,13:00,N,HB_WEST,14.49
05/02/2024,13:00,N,LZ_AEN,21.74
05/02/2024,13:00,N,LZ_CPS,20.22
05/02/2024,13:00,N,LZ_HOUSTON,20.24
05/02/2024,13:00,N,LZ_LCRA,21.88
05/02/2024,13:00,N,LZ_NORTH,14.41
05/02/2024,13:00,N,LZ_RAYBN,14.01
05/02/2024,13:00,N,LZ_SOUTH,20.70
05/02/2024,13:00,N,LZ_WEST,16.79
05/02/2024,14:00,N,HB_BUSAVG,20.36
05/02/2024,14:00,N,HB_HOUSTON,24.23
05/02/2024,14:00,N,HB_HUBAVG,21.16
05/02/2024,14:00,N,HB_NORTH,18.69
05/02/2024,14:00,N,HB_PAN,18.77
05/02/2024,14:00,N,HB_SOUTH,22.39
05/02/2024,14:00,N,HB_WEST,19.34
05/02/2024,14:00,N,LZ_AEN,28.82
05/02/2024,14:00,N,LZ_CPS,25.41
05/02/2024,14:00,N,LZ_HOUSTON,24.75
05/02/2024,14:00,N,LZ_LCRA,30.65
05/02/2024,14:00,N,LZ_NORTH,19.18
05/02/2024,14:00,N,LZ_RAYBN,18.83
05/02/2024,14:00,N,LZ_SOUTH,31.56
05/02/2024,14:00,N,LZ_WEST,22.35
05/02/2024,15:00,N,HB_BUSAVG,21.31
05/02/2024,15:00,N,HB_HOUSTON,23.33
05/02/2024,15:00,N,HB_HUBAVG,21.87
05/02/2024,15:00,N,HB_NORTH,20.04
05/02/2024,15:00,N,HB_PAN,19.83
05/02/2024,15:00,N,HB_SOUTH,23.36
05/02/2024,15:00,N,HB_WEST,20.74
05/02/2024,15:00,N,LZ_AEN,31.51
05/02/2024,15:00,N,LZ_CPS,26.43
05/02/2024,15:00,N,LZ_HOUSTON,23.77
05/02/2024,15:00,N,LZ_LCRA,34.94
05/02/2024,15:00,N,LZ_NORTH,20.72
05/02/2024,15:00,N,LZ_RAYBN,20.80
05/02/2024,15:00,N,LZ_SOUTH,35.84
05/02/2024,15:00,N,LZ_WEST,28.15
05/02/2024,16:00,N,HB_BUSAVG,27.47
05/02/2024,16:00,N,HB_HOUSTON,29.18
05/02/2024,16:00,N,HB_HUBAVG,28.15
05/02/2024,16:00,N,HB_NORTH,25.71
05/02/2024,16:00,N,HB_PAN,25.91
05/02/2024,16:00,N,HB_SOUTH,30.92
05/02/2024,16:00,N,HB_WEST,26.77
05/02/2024,16:00,N,LZ_AEN,44.18
05/02/2024,16:00,N,LZ_CPS,34.42
05/02/2024,16:00,N,LZ_HOUSTON,29.72
05/02/2024,16:00,N,LZ_LCRA,52.07
05/02/2024,16:00,N,LZ_NORTH,26.37
05/02/2024,16:00,N,LZ_RAYBN,26.30
05/02/2024,16:00,N,LZ_SOUTH,48.87
05/02/2024,16:00,N,LZ_WEST,38.73
05/02/2024,17:00,N,HB_BUSAVG,42.61
05/02/2024,17:00,N,HB_HOUSTON,44.04
05/02/2024,17:00,N,HB_HUBAVG,43.28
05/02/2024,17:00,N,HB_NORTH,40.77
05/02/2024,17:00,N,HB_PAN,40.47
05/02/2024,17:00,N,HB_SOUTH,46.43
05/02/2024,17:00,N,HB_WEST,41.87
05/02/2024,17:00,N,LZ_AEN,60.78
05/02/2024,17:00,N,LZ_CPS,50.15
05/02/2024,17:00,N,LZ_HOUSTON,44.50
05/02/2024,17:00,N,LZ_LCRA,68.70
05/02/2024,17:00,N,LZ_NORTH,41.40
05/02/2024,17:00,N,LZ_RAYBN,41.36
05/02/2024,17:00,N,LZ_SOUTH,66.05
05/02/2024,17:00,N,LZ_WEST,69.65
05/02/2024,18:00,N,HB_BUSAVG,57.93
05/02/2024,18:00,N,HB_HOUSTON,58.79
05/02/2024,18:00,N,HB_HUBAVG,58.48
05/02/2024,18:00,N,HB_NORTH,56.43
05/02/2024,18:00,N,HB_PAN,56.86
05/02/2024,18:00,N,HB_SOUTH,61.08
05/02/2024,18:00,N,HB_WEST,57.61
05/02/2024,18:00,N,LZ_AEN,75.02
05/02/2024,18:00,N,LZ_CPS,64.38
05/02/2024,18:00,N,LZ_HOUSTON,59.03
05/02/2024,18:00,N,LZ_LCRA,91.72
05/02/2024,18:00,N,LZ_NORTH,57.35
05/02/2024,18:00,N,LZ_RAYBN,56.94
05/02/2024,18:00,N,LZ_SOUTH,81.08
05/02/2024,18:00,N,LZ_WEST,77.62
05/02/2024,19:00,N,HB_BUSAVG,74.61
05/02/2024,19:00,N,HB_HOUSTON,75.29
05/02/2024,19:00,N,HB_HUBAVG,75
05/02/2024,19:00,N,HB_NORTH,73.35
05/02/2024,19:00,N,HB_PAN,73.05
05/02/2024,19:00,N,HB_SOUTH,77.54
05/02/2024,19:00,N,HB_WEST,73.83
05/02/2024,19:00,N,LZ_AEN,87.85
05/02/2024,19:00,N,LZ_CPS,80.58
05/02/2024,19:00,N,LZ_HOUSTON,75.43
05/02/2024,19:00,N,LZ_LCRA,92.93
05/02/2024,19:00,N,LZ_NORTH,73.87
05/02/2024,19:00,N,LZ_RAYBN,73.76
05/02/2024,19:00,N,LZ_SOUTH,88.84
05/02/2024,19:00,N,LZ_WEST,110.29
05/02/2024,20:00,N,HB_BUSAVG,500.03
05/02/2024,20:00,N,HB_HOUSTON,498.77
05/02/2024,20:00,N,HB_HUBAVG,500
05/02/2024,20:00,N,HB_NORTH,501.18
05/02/2024,20:00,N,HB_PAN,501.94
05/02/2024,20:00,N,HB_SOUTH,495.90
05/02/2024,20:00,N,HB_WEST,504.14
05/02/2024,20:00,N,LZ_AEN,506.75
05/02/2024,20:00,N,LZ_CPS,511.81
05/02/2024,20:00,N,LZ_HOUSTON,498.68
05/02/2024,20:00,N,LZ_LCRA,510.43
05/02/2024,20:00,N,LZ_NORTH,501.58
05/02/2024,20:00,N,LZ_RAYBN,501.27
05/02/2024,20:00,N,LZ_SOUTH,488.89
05/02/2024,20:00,N,LZ_WEST,549.41
05/02/2024,21:00,N,HB_BUSAVG,386.19
05/02/2024,21:00,N,HB_HOUSTON,384.08
05/02/2024,21:00,N,HB_HUBAVG,389.28
05/02/2024,21:00,N,HB_NORTH,383.17
05/02/2024,21:00,N,HB_PAN,373.23
05/02/2024,21:00,N,HB_SOUTH,383.63
05/02/2024,21:00,N,HB_WEST,406.24
05/02/2024,21:00,N,LZ_AEN,390.49
05/02/2024,21:00,N,LZ_CPS,397.92
05/02/2024,21:00,N,LZ_HOUSTON,384.08
05/02/2024,21:00,N,LZ_LCRA,392.85
05/02/2024,21:00,N,LZ_NORTH,383.14
05/02/2024,21:00,N,LZ_RAYBN,382.81
05/02/2024,21:00,N,LZ_SOUTH,374.67
05/02/2024,21:00,N,LZ_WEST,446.69
05/02/2024,22:00,N,HB_BUSAVG,81.93
05/02/2024,22:00,N,HB_HOUSTON,79.74
05/02/2024,22:00,N,HB_HUBAVG,86.43
05/02/2024,22:00,N,HB_NORTH,76.35
05/02/2024,22:00,N,HB_PAN,64.33
05/02/2024,22:00,N,HB_SOUTH,82.70
05/02/2024,22:00,N,HB_WEST,106.92
05/02/2024,22:00,N,LZ_AEN,83.08
05/02/2024,22:00,N,LZ_CPS,86.64
05/02/2024,22:00,N,LZ_HOUSTON,79.84
05/02/2024,22:00,N,LZ_LCRA,84.93
05/02/2024,22:00,N,LZ_NORTH,76.23
05/02/2024,22:00,N,LZ_RAYBN,75.94
05/02/2024,22:00,N,LZ_SOUTH,82.47
05/02/2024,22:00,N,LZ_WEST,141
05/02/2024,23:00,N,HB_BUSAVG,33.23
05/02/2024,23:00,N,HB_HOUSTON,31.49
05/02/2024,23:00,N,HB_HUBAVG,37.07
05/02/2024,23:00,N,HB_NORTH,28.38
05/02/2024,23:00,N,HB_PAN,18.75
05/02/2024,23:00,N,HB_SOUTH,34.24
05/02/2024,23:00,N,HB_WEST,54.18
05/02/2024,23:00,N,LZ_AEN,33.72
05/02/2024,23:00,N,LZ_CPS,36.96
05/02/2024,23:00,N,LZ_HOUSTON,31.58
05/02/2024,23:00,N,LZ_LCRA,34.73
05/02/2024,23:00,N,LZ_NORTH,28.29
05/02/2024,23:00,N,LZ_RAYBN,27.99
05/02/2024,23:00,N,LZ_SOUTH,33.83
05/02/2024,23:00,N,LZ_WEST,87.98
05/02/2024,24:00,N,HB_BUSAVG,20.96
05/02/2024,24:00,N,HB_HOUSTON,20.24
05/02/2024,24:00,N,HB_HUBAVG,22.90
05/02/2024,24:00,N,HB_NORTH,18.40
05/02/2024,24:00,N,HB_PAN,11.75
05/02/2024,24:00,N,HB_SOUTH,21.86
05/02/2024,24:00,N,HB_WEST,31.11
05/02/2024,24:00,N,LZ_AEN,21.40
05/02/2024,24:00,N,LZ_CPS,23.03
05/02/2024,24:00,N,LZ_HOUSTON,20.29
05/02/2024,24:00,N,LZ_LCRA,21.94
05/02/2024,24:00,N,LZ_NORTH,18.33
05/02/2024,24:00,N,LZ_RAYBN,18.17
05/02/2024,24:00,N,LZ_SOUTH,21.80
05/02/2024,24:00,N,LZ_WEST,53.41
05/03/2024,01:00,N,HB_BUSAVG,18.48
05/03/2024,01:00,N,HB_HOUSTON,17.92
05/03/2024,01:00,N,HB_HUBAVG,19.74
05/03/2024,01:00,N,HB_NORTH,16.94
05/03/2024,01:00,N,HB_PAN,13.95
05/03/2024,01:00,N,HB_SOUTH,18.60
05/03/2024,01:00,N,HB_WEST,25.49
05/03/2024,01:00,N,LZ_AEN,18.66
05/03/2024,01:00,N,LZ_CPS,19.64
05/03/2024,01:00,N,LZ_HOUSTON,17.95
05/03/2024,01:00,N,LZ_LCRA,18.97
05/03/2024,01:00,N,LZ_NORTH,16.90
05/03/2024,01:00,N,LZ_RAYBN,16.81
05/03/2024,01:00,N,LZ_SOUTH,18.26
05/03/2024,01:00,N,LZ_WEST,38.85
05/03/2024,02:00,N,HB_BUSAVG,16.80
05/03/2024,02:00,N,HB_HOUSTON,16.35
05/03/2024,02:00,N,HB_HUBAVG,17.79
05/03/2024,02:00,N,HB_NORTH,15.61
05/03/2024,02:00,N,HB_PAN,13.01
05/03/2024,02:00,N,HB_SOUTH,16.83
05/03/2024,02:00,N,HB_WEST,22.39
05/03/2024,02:00,N,LZ_AEN,16.94
05/03/2024,02:00,N,LZ_CPS,17.75
05/03/2024,02:00,N,LZ_HOUSTON,16.37
05/03/2024,02:00,N,LZ_LCRA,17.19
05/03/2024,02:00,N,LZ_NORTH,15.59
05/03/2024,02:00,N,LZ_RAYBN,15.51
05/03/2024,02:00,N,LZ_SOUTH,16.51
05/03/2024,02:00,N,LZ_WEST,33.78
05/03/2024,03:00,N,HB_BUSAVG,16.77
05/03/2024,03:00,N,HB_HOUSTON,16.38
05/03/2024,03:00,N,HB_HUBAVG,17.64
05/03/2024,03:00,N,HB_NORTH,15.71
05/03/2024,03:00,N,HB_PAN,13.80
05/03/2024,03:00,N,HB_SOUTH,16.84
05/03/2024,03:00,N,HB_WEST,21.60
05/03/2024,03:00,N,LZ_AEN,16.84
05/03/2024,03:00,N,LZ_CPS,17.46
05/03/2024,03:00,N,LZ_HOUSTON,16.40
05/03/2024,03:00,N,LZ_LCRA,17.04
05/03/2024,03:00,N,LZ_NORTH,15.69
05/03/2024,03:00,N,LZ_RAYBN,15.63
05/03/2024,03:00,N,LZ_SOUTH,16.90
05/03/2024,03:00,N,LZ_WEST,32.62
05/03/2024,04:00,N,HB_BUSAVG,18.86
05/03/2024,04:00,N,HB_HOUSTON,18.43
05/03/2024,04:00,N,HB_HUBAVG,19.85
05/03/2024,04:00,N,HB_NORTH,17.63
05/03/2024,04:00,N,HB_PAN,16.95
05/03/2024,04:00,N,HB_SOUTH,19.07
05/03/2024,04:00,N,HB_WEST,24.27
05/03/2024,04:00,N,LZ_AEN,18.88
05/03/2024,04:00,N,LZ_CPS,19.62
05/03/2024,04:00,N,LZ_HOUSTON,18.46
05/03/2024,04:00,N,LZ_LCRA,19.12
05/03/2024,04:00,N,LZ_NORTH,17.59
05/03/2024,04:00,N,LZ_RAYBN,17.55
05/03/2024,04:00,N,LZ_SOUTH,19.25
05/03/2024,04:00,N,LZ_WEST,38.56
05/03/2024,05:00,N,HB_BUSAVG,26.99
05/03/2024,05:00,N,HB_HOUSTON,26.46
05/03/2024,05:00,N,HB_HUBAVG,28.07
05/03/2024,05:00,N,HB_NORTH,25.66
05/03/2024,05:00,N,HB_PAN,24.93
05/03/2024,05:00,N,HB_SOUTH,27.18
05/03/2024,05:00,N,HB_WEST,32.99
05/03/2024,05:00,N,LZ_AEN,26.89
05/03/2024,05:00,N,LZ_CPS,27.69
05/03/2024,05:00,N,LZ_HOUSTON,26.48
05/03/2024,05:00,N,LZ_LCRA,27.14
05/03/2024,05:00,N,LZ_NORTH,25.62
05/03/2024,05:00,N,LZ_RAYBN,25.59
05/03/2024,05:00,N,LZ_SOUTH,27.39
05/03/2024,05:00,N,LZ_WEST,50.79
05/03/2024,06:00,N,HB_BUSAVG,37.32
05/03/2024,06:00,N,HB_HOUSTON,36.81
05/03/2024,06:00,N,HB_HUBAVG,38.54
05/03/2024,06:00,N,HB_NORTH,35.70
05/03/2024,06:00,N,HB_PAN,35.03
05/03/2024,06:00,N,HB_SOUTH,37.95
05/03/2024,06:00,N,HB_WEST,43.70
05/03/2024,06:00,N,LZ_AEN,37.40
05/03/2024,06:00,N,LZ_CPS,38.50
05/03/2024,06:00,N,LZ_HOUSTON,36.85
05/03/2024,06:00,N,LZ_LCRA,37.76
05/03/2024,06:00,N,LZ_NORTH,35.65
05/03/2024,06:00,N,LZ_RAYBN,35.62
05/03/2024,06:00,N,LZ_SOUTH,38.28
05/03/2024,06:00,N,LZ_WEST,62.55
05/03/2024,07:00,N,HB_BUSAVG,78.37
05/03/2024,07:00,N,HB_HOUSTON,78.17
05/03/2024,07:00,N,HB_HUBAVG,79.11
05/03/2024,07:00,N,HB_NORTH,77.26
05/03/2024,07:00,N,HB_PAN,74.75
05/03/2024,07:00,N,HB_SOUTH,79.05
05/03/2024,07:00,N,HB_WEST,81.98
05/03/2024,07:00,N,LZ_AEN,78.70
05/03/2024,07:00,N,LZ_CPS,79.47
05/03/2024,07:00,N,LZ_HOUSTON,78.21
05/03/2024,07:00,N,LZ_LCRA,78.98
05/03/2024,07:00,N,LZ_NORTH,77.27
05/03/2024,07:00,N,LZ_RAYBN,77.21
05/03/2024,07:00,N,LZ_SOUTH,79.46
05/03/2024,07:00,N,LZ_WEST,95.70
05/03/2024,08:00,N,HB_BUSAVG,67.23
05/03/2024,08:00,N,HB_HOUSTON,64.51
05/03/2024,08:00,N,HB_HUBAVG,70.24
05/03/2024,08:00,N,HB_NORTH,64.36
05/03/2024,08:00,N,HB_PAN,65.64
05/03/2024,08:00,N,HB_SOUTH,64.58
05/03/2024,08:00,N,HB_WEST,87.49
05/03/2024,08:00,N,LZ_AEN,64.46
05/03/2024,08:00,N,LZ_CPS,65.20
05/03/2024,08:00,N,LZ_HOUSTON,64.56
05/03/2024,08:00,N,LZ_LCRA,64.71
05/03/2024,08:00,N,LZ_NORTH,64.38
05/03/2024,08:00,N,LZ_RAYBN,64.42
05/03/2024,08:00,N,LZ_SOUTH,65.85
05/03/2024,08:00,N,LZ_WEST,131.08
05/03/2024,09:00,N,HB_BUSAVG,55.21
05/03/2024,09:00,N,HB_HOUSTON,55.08
05/03/2024,09:00,N,HB_HUBAVG,55.42
05/03/2024,09:00,N,HB_NORTH,55
05/03/2024,09:00,N,HB_PAN,55.22
05/03/2024,09:00,N,HB_SOUTH,55.08
05/03/2024,09:00,N,HB_WEST,56.54
05/03/2024,09:00,N,LZ_AEN,55.18
05/03/2024,09:00,N,LZ_CPS,55.12
05/03/2024,09:00,N,LZ_HOUSTON,55.13
05/03/2024,09:00,N,LZ_LCRA,55.33
05/03/2024,09:00,N,LZ_NORTH,55.01
05/03/2024,09:00,N,LZ_RAYBN,55
05/03/2024,09:00,N,LZ_SOUTH,55.45
05/03/2024,09:00,N,LZ_WEST,59.78
05/03/2024,10:00,N,HB_BUSAVG,35.46
05/03/2024,10:00,N,HB_HOUSTON,35.49
05/03/2024,10:00,N,HB_HUBAVG,35.50
05/03/2024,10:00,N,HB_NORTH,35.40
05/03/2024,10:00,N,HB_PAN,35.46
05/03/2024,10:00,N,HB_SOUTH,35.48
05/03/2024,10:00,N,HB_WEST,35.62
05/03/2024,10:00,N,LZ_AEN,35.69
05/03/2024,10:00,N,LZ_CPS,35.53
05/03/2024,10:00,N,LZ_HOUSTON,35.58
05/03/2024,10:00,N,LZ_LCRA,35.93
05/03/2024,10:00,N,LZ_NORTH,35.42
05/03/2024,10:00,N,LZ_RAYBN,35.40
05/03/2024,10:00,N,LZ_SOUTH,36.05
05/03/2024,10:00,N,LZ_WEST,37.41
05/03/2024,11:00,N,HB_BUSAVG,34.41
05/03/2024,11:00,N,HB_HOUSTON,34.45
05/03/2024,11:00,N,HB_HUBAVG,34.43
05/03/2024,11:00,N,HB_NORTH,34.38
05/03/2024,11:00,N,HB_PAN,34.46
05/03/2024,11:00,N,HB_SOUTH,34.39
05/03/2024,11:00,N,HB_WEST,34.49
05/03/2024,11:00,N,LZ_AEN,34.61
05/03/2024,11:00,N,LZ_CPS,34.42
05/03/2024,11:00,N,LZ_HOUSTON,34.54
05/03/2024,11:00,N,LZ_LCRA,34.83
05/03/2024,11:00,N,LZ_NORTH,34.42
05/03/2024,11:00,N,LZ_RAYBN,34.39
05/03/2024,11:00,N,LZ_SOUTH,35.14
05/03/2024,11:00,N,LZ_WEST,36.21
05/03/2024,12:00,N,HB_BUSAVG,24.70
05/03/2024,12:00,N,HB_HOUSTON,24.80
05/03/2024,12:00,N,HB_HUBAVG,24.74
05/03/2024,12:00,N,HB_NORTH,24.66
05/03/2024,12:00,N,HB_PAN,24.72
05/03/2024,12:00,N,HB_SOUTH,24.71
05/03/2024,12:00,N,HB_WEST,24.77
05/03/2024,12:00,N,LZ_AEN,25.14
05/03/2024,12:00,N,LZ_CPS,24.79
05/03/2024,12:00,N,LZ_HOUSTON,24.89
05/03/2024,12:00,N,LZ_LCRA,25.56
05/03/2024,12:00,N,LZ_NORTH,24.71
05/03/2024,12:00,N,LZ_RAYBN,24.67
05/03/2024,12:00,N,LZ_SOUTH,25.98
05/03/2024,12:00,N,LZ_WEST,26.73
05/03/2024,13:00,N,HB_BUSAVG,21.88
05/03/2024,13:00,N,HB_HOUSTON,22.05
05/03/2024,13:00,N,HB_HUBAVG,21.94
05/03/2024,13:00,N,HB_NORTH,21.75
05/03/2024,13:00,N,HB_PAN,21.85
05/03/2024,13:00,N,HB_SOUTH,22.08
05/03/2024,13:00,N,HB_WEST,21.88
05/03/2024,13:00,N,LZ_AEN,23.16
05/03/2024,13:00,N,LZ_CPS,22.20
05/03/2024,13:00,N,LZ_HOUSTON,22.15
05/03/2024,13:00,N,LZ_LCRA,24.54
05/03/2024,13:00,N,LZ_NORTH,21.87
05/03/2024,13:00,N,LZ_RAYBN,21.82
05/03/2024,13:00,N,LZ_SOUTH,23.94
05/03/2024,13:00,N,LZ_WEST,23.76
05/03/2024,14:00,N,HB_BUSAVG,21.65
05/03/2024,14:00,N,HB_HOUSTON,22.25
05/03/2024,14:00,N,HB_HUBAVG,21.78
05/03/2024,14:00,N,HB_NORTH,21.38
05/03/2024,14:00,N,HB_PAN,21.33
05/03/2024,14:00,N,HB_SOUTH,22.03
05/03/2024,14:00,N,HB_WEST,21.45
05/03/2024,14:00,N,LZ_AEN,23.71
05/03/2024,14:00,N,LZ_CPS,22.41
05/03/2024,14:00,N,LZ_HOUSTON,22.34
05/03/2024,14:00,N,LZ_LCRA,25.25
05/03/2024,14:00,N,LZ_NORTH,21.71
05/03/2024,14:00,N,LZ_RAYBN,21.64
05/03/2024,14:00,N,LZ_SOUTH,25.41
05/03/2024,14:00,N,LZ_WEST,23.42
05/03/2024,15:00,N,HB_BUSAVG,18.32
05/03/2024,15:00,N,HB_HOUSTON,19.43
05/03/2024,15:00,N,HB_HUBAVG,18.62
05/03/2024,15:00,N,HB_NORTH,17.48
05/03/2024,15:00,N,HB_PAN,17.35
05/03/2024,15:00,N,HB_SOUTH,19.97
05/03/2024,15:00,N,HB_WEST,17.62
05/03/2024,15:00,N,LZ_AEN,24.48
05/03/2024,15:00,N,LZ_CPS,20.51
05/03/2024,15:00,N,LZ_HOUSTON,19.63
05/03/2024,15:00,N,LZ_LCRA,27.92
05/03/2024,15:00,N,LZ_NORTH,18.07
05/03/2024,15:00,N,LZ_RAYBN,18.03
05/03/2024,15:00,N,LZ_SOUTH,25.52
05/03/2024,15:00,N,LZ_WEST,19.58
05/03/2024,16:00,N,HB_BUSAVG,17.16
05/03/2024,16:00,N,HB_HOUSTON,18.12
05/03/2024,16:00,N,HB_HUBAVG,17.46
05/03/2024,16:00,N,HB_NORTH,16.37
05/03/2024,16:00,N,HB_PAN,16.35
05/03/2024,16:00,N,HB_SOUTH,18.65
05/03/2024,16:00,N,HB_WEST,16.72
05/03/2024,16:00,N,LZ_AEN,23.95
05/03/2024,16:00,N,LZ_CPS,20.38
05/03/2024,16:00,N,LZ_HOUSTON,18.37
05/03/2024,16:00,N,LZ_LCRA,29.97
05/03/2024,16:00,N,LZ_NORTH,17.05
05/03/2024,16:00,N,LZ_RAYBN,16.94
05/03/2024,16:00,N,LZ_SOUTH,25.23
05/03/2024,16:00,N,LZ_WEST,19.41
05/03/2024,17:00,N,HB_BUSAVG,20.24
05/03/2024,17:00,N,HB_HOUSTON,21.52
05/03/2024,17:00,N,HB_HUBAVG,20.50
05/03/2024,17:00,N,HB_NORTH,19.72
05/03/2024,17:00,N,HB_PAN,19.42
05/03/2024,17:00,N,HB_SOUTH,20.87
05/03/2024,17:00,N,HB_WEST,19.91
05/03/2024,17:00,N,LZ_AEN,26.62
05/03/2024,17:00,N,LZ_CPS,24.24
05/03/2024,17:00,N,LZ_HOUSTON,21.82
05/03/2024,17:00,N,LZ_LCRA,30.04
05/03/2024,17:00,N,LZ_NORTH,20.51
05/03/2024,17:00,N,LZ_RAYBN,20.36
05/03/2024,17:00,N,LZ_SOUTH,26.25
05/03/2024,17:00,N,LZ_WEST,23.52
05/03/2024,18:00,N,HB_BUSAVG,18.48
05/03/2024,18:00,N,HB_HOUSTON,20.04
05/03/2024,18:00,N,HB_HUBAVG,18.76
05/03/2024,18:00,N,HB_NORTH,17.94
05/03/2024,18:00,N,HB_PAN,17.58
05/03/2024,18:00,N,HB_SOUTH,18.96
05/03/2024,18:00,N,HB_WEST,18.07
05/03/2024,18:00,N,LZ_AEN,27.51
05/03/2024,18:00,N,LZ_CPS,22.72
05/03/2024,18:00,N,LZ_HOUSTON,20.09
05/03/2024,18:00,N,LZ_LCRA,25.83
05/03/2024,18:00,N,LZ_NORTH,18.47
05/03/2024,18:00,N,LZ_RAYBN,18.49
05/03/2024,18:00,N,LZ_SOUTH,25.50
05/03/2024,18:00,N,LZ_WEST,22.13
05/03/2024,19:00,N,HB_BUSAVG,26.30
05/03/2024,19:00,N,HB_HOUSTON,26.80
05/03/2024,19:00,N,HB_HUBAVG,26.50
05/03/2024,19:00,N,HB_NORTH,26.13
05/03/2024,19:00,N,HB_PAN,25.46
05/03/2024,19:00,N,HB_SOUTH,25.92
05/03/2024,19:00,N,HB_WEST,27.15
05/03/2024,19:00,N,LZ_AEN,32.98
05/03/2024,19:00,N,LZ_CPS,30.84
05/03/2024,19:00,N,LZ_HOUSTON,26.84
05/03/2024,19:00,N,LZ_LCRA,32.26
05/03/2024,19:00,N,LZ_NORTH,26.29
05/03/2024,19:00,N,LZ_RAYBN,26.20
05/03/2024,19:00,N,LZ_SOUTH,30.01
05/03/2024,19:00,N,LZ_WEST,32.08
05/03/2024,20:00,N,HB_BUSAVG,71.61
05/03/2024,20:00,N,HB_HOUSTON,71.04
05/03/2024,20:00,N,HB_HUBAVG,71.53
05/03/2024,20:00,N,HB_NORTH,72.82
05/03/2024,20:00,N,HB_PAN,71.77
05/03/2024,20:00,N,HB_SOUTH,67.38
05/03/2024,20:00,N,HB_WEST,74.87
05/03/2024,20:00,N,LZ_AEN,74.13
05/03/2024,20:00,N,LZ_CPS,79.48
05/03/2024,20:00,N,LZ_HOUSTON,70.97
05/03/2024,20:00,N,LZ_LCRA,78.05
05/03/2024,20:00,N,LZ_NORTH,73.01
05/03/2024,20:00,N,LZ_RAYBN,72.76
05/03/2024,20:00,N,LZ_SOUTH,65.37
05/03/2024,20:00,N,LZ_WEST,80.87
05/03/2024,21:00,N,HB_BUSAVG,89.33
05/03/2024,21:00,N,HB_HOUSTON,88.99
05/03/2024,21:00,N,HB_HUBAVG,89.41
05/03/2024,21:00,N,HB_NORTH,90
05/03/2024,21:00,N,HB_PAN,87.02
05/03/2024,21:00,N,HB_SOUTH,86.25
05/03/2024,21:00,N,HB_WEST,92.41
05/03/2024,21:00,N,LZ_AEN,90.99
05/03/2024,21:00,N,LZ_CPS,95.35
05/03/2024,21:00,N,LZ_HOUSTON,88.96
05/03/2024,21:00,N,LZ_LCRA,92.52
05/03/2024,21:00,N,LZ_NORTH,90.11
05/03/2024,21:00,N,LZ_RAYBN,89.96
05/03/2024,21:00,N,LZ_SOUTH,87.74
05/03/2024,21:00,N,LZ_WEST,97.03
05/03/2024,22:00,N,HB_BUSAVG,47.22
05/03/2024,22:00,N,HB_HOUSTON,47.07
05/03/2024,22:00,N,HB_HUBAVG,47.52
05/03/2024,22:00,N,HB_NORTH,47.03
05/03/2024,22:00,N,HB_PAN,41.79
05/03/2024,22:00,N,HB_SOUTH,46.59
05/03/2024,22:00,N,HB_WEST,49.39
05/03/2024,22:00,N,LZ_AEN,48.71
05/03/2024,22:00,N,LZ_CPS,49.82
05/03/2024,22:00,N,LZ_HOUSTON,47.07
05/03/2024,22:00,N,LZ_LCRA,49.14
05/03/2024,22:00,N,LZ_NORTH,47.07
05/03/2024,22:00,N,LZ_RAYBN,46.94
05/03/2024,22:00,N,LZ_SOUTH,47.50
05/03/2024,22:00,N,LZ_WEST,53.95
05/03/2024,23:00,N,HB_BUSAVG,28.03
05/03/2024,23:00,N,HB_HOUSTON,27.97
05/03/2024,23:00,N,HB_HUBAVG,28.32
05/03/2024,23:00,N,HB_NORTH,27.72
05/03/2024,23:00,N,HB_PAN,23.48
05/03/2024,23:00,N,HB_SOUTH,27.87
05/03/2024,23:00,N,HB_WEST,29.71
05/03/2024,23:00,N,LZ_AEN,28.70
05/03/2024,23:00,N,LZ_CPS,29.32
05/03/2024,23:00,N,LZ_HOUSTON,27.98
05/03/2024,23:00,N,LZ_LCRA,28.93
05/03/2024,23:00,N,LZ_NORTH,27.75
05/03/2024,23:00,N,LZ_RAYBN,27.63
05/03/2024,23:00,N,LZ_SOUTH,28.42
05/03/2024,23:00,N,LZ_WEST,34.62
05/03/2024,24:00,N,HB_BUSAVG,19.74
05/03/2024,24:00,N,HB_HOUSTON,19.76
05/03/2024,24:00,N,HB_HUBAVG,20.06
